Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
DRC27,246.2802,1228.401,Dairy,0.058339153,13.8,2009,OUT018,0.8845594216733303,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDT43,49.9324,259.66200000000003,Fruits and Vegetables,0.020544065,16.35,2004,OUT035,0.31149657341132997,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR44,129.6968,1174.4712,Fruits and Vegetables,0.103503049,6.11,2007,OUT017,1.5693508125643576,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDP26,105.6306,627.1836,Dairy,0.140342195,7.785,2007,OUT017,2.1279193211044007,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCE55,178.237,7939.665,Household,0.12929931,12.857645184136183,1985,OUT027,1.960483088884761,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDU39,60.4562,1125.8678,Meat,0.036031137000000005,18.85,2004,OUT035,0.546317182680944,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDK27,120.9756,2787.0388,Meat,0.008903211999999999,12.857645184136183,1985,OUT027,0.1349937332438655,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDP32,127.2678,2416.1882,Fruits and Vegetables,0.087669485,6.65,1997,OUT046,1.3292765657739105,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCW54,59.2588,916.1408,Household,0.0,7.5,1999,OUT049,0.0,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDA36,186.5924,2591.2936,Baking Goods,0.005661669,5.985,1987,OUT013,0.08584428122132358,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU24,95.012,2050.6639999999998,Baking Goods,0.0,6.78,1999,OUT049,0.0,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX34,122.2098,1205.098,Snack Foods,0.07198553,6.195,1997,OUT046,1.0914707449669039,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU27,48.8376,287.6256,Meat,0.17133418,18.6,1987,OUT013,2.5978310513639835,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ25,174.1422,517.3266,Canned,0.047329385,8.63,1998,OUT010,0.7176253214330075,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDY01,117.0834,1842.9344,Canned,0.170977155,11.8,2009,OUT018,2.592417708672448,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH27,145.8128,1725.7536,Dairy,0.058298384,7.075,1987,OUT013,0.8839412672914491,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDL10,100.1042,1289.6546,Snack Foods,0.039715591,8.395,2007,OUT017,0.6021822121136131,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL15,153.6682,1829.6184,Meat,0.046824729,17.85,2009,OUT018,0.709973543912275,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT24,79.2328,154.4656,Baking Goods,0.311090379,12.35,1998,OUT010,4.716865288331785,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCN55,238.3538,2163.1842,Others,0.059611153,14.6,2002,OUT045,0.9038459475570448,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDZ59,164.95,4161.25,Baking Goods,0.103517853,12.857645184136183,1985,OUT027,1.569575276187929,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM57,82.9908,1258.362,Snack Foods,0.075834825,11.65,2004,OUT035,1.1498351534979985,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD14,183.8266,1844.266,Canned,0.17007246199999998,20.7,1999,OUT049,2.578700424897829,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU19,173.6422,517.3266,Fruits and Vegetables,0.0,8.77,1987,OUT013,0.0,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRJ39,219.3482,8323.8316,Dairy,0.036399733999999996,20.25,2002,OUT045,0.5519059842384592,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDI04,198.4426,5536.7928,Frozen Foods,0.072912432,13.65,1997,OUT046,1.1055247696639687,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCQ54,168.4474,2358.2636,Household,0.012567811000000002,17.7,2002,OUT045,0.19055771395686397,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDW12,144.3444,3483.4656,Baking Goods,0.035773394,8.315,2007,OUT017,0.5424091897243039,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ32,122.8388,2972.1312,Fruits and Vegetables,0.046382793,12.857645184136183,1985,OUT027,0.7032727498061859,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRG49,246.1486,5375.6692,Soft Drinks,0.06783685099999999,7.81,2007,OUT017,1.02856696751665,6,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDP58,220.7482,4380.964,Snack Foods,0.0,11.1,1999,OUT049,0.0,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD57,96.2094,952.0939999999999,Fruits and Vegetables,0.022434417999999998,18.1,1999,OUT049,0.3401587920149912,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRG23,153.8682,1829.6184,Hard Drinks,0.086764795,8.88,2004,OUT035,1.3155593274863808,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCZ17,39.1506,1480.0734,Health and Hygiene,0.0,12.15,2007,OUT017,0.0,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRJ11,188.4872,3592.6568,Hard Drinks,0.085437778,9.5,2009,OUT018,1.2954386138711065,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDG16,215.1192,2157.192,Frozen Foods,0.089998959,15.25,2002,OUT045,1.3645968964314887,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ51,96.6094,2189.8162,Meat,0.054288645999999996,12.857645184136183,1985,OUT027,0.8231441637349133,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCN43,123.773,3325.671,Others,0.0,12.15,1997,OUT046,0.0,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCN30,95.741,965.41,Household,0.016993203999999998,16.35,1997,OUT046,0.2576571295544336,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDP39,52.3324,1298.31,Meat,0.06908877,12.857645184136183,1985,OUT027,1.0475490179866296,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDP34,157.66299999999998,2659.8709999999996,Snack Foods,0.13744120099999999,12.85,1999,OUT049,2.0839333966786926,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDM44,103.699,412.796,Fruits and Vegetables,0.051970788,12.5,1998,OUT010,0.7879999590872918,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDC28,109.1254,1627.881,Frozen Foods,0.0,7.905,2007,OUT017,0.0,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRC24,153.4998,2922.1962,Soft Drinks,0.02492239,17.85,2009,OUT018,0.3778823269017497,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDN46,100.8332,1537.9979999999998,Snack Foods,0.144924795,7.21,2002,OUT045,2.1974023663203677,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCN53,37.0874,423.4488,Health and Hygiene,0.030349723,5.175,2004,OUT035,0.4601735205998924,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDY32,163.221,326.242,Fruits and Vegetables,0.226284381,12.857645184136183,1985,OUT019,3.431005952230187,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCW06,193.1162,2501.4106,Household,0.050625182000000005,16.2,2007,OUT017,0.7675973923040518,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY48,103.8332,1743.0644,Baking Goods,0.02371512,14.0,1987,OUT013,0.35957726078254226,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCP29,65.9168,958.752,Health and Hygiene,0.112177581,8.42,1987,OUT013,1.700877216610827,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDB60,195.0136,194.4136,Baking Goods,0.04774013,9.3,1998,OUT010,0.7238531862711413,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRE60,226.172,3848.324,Soft Drinks,0.15930433300000002,9.395,2004,OUT035,2.4154301429185243,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDN51,260.7936,4697.8848,Meat,0.020989307999999998,17.85,2002,OUT045,0.31824750945224395,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRE15,74.2012,1290.3204,Dairy,0.01769927,12.857645184136183,1985,OUT027,0.26836275863038545,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
DRG15,60.1536,1102.5648,Dairy,0.0,6.13,1987,OUT013,0.0,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDX55,216.9166,217.7166,Fruits and Vegetables,0.096658404,12.857645184136183,1985,OUT019,1.4655698196733697,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDC57,194.282,1544.656,Fruits and Vegetables,0.054816925999999995,20.1,2009,OUT018,0.8311541369219012,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA25,103.699,1651.184,Canned,0.068511103,16.5,2007,OUT017,1.0387902211724256,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCK29,122.473,1354.9029999999998,Health and Hygiene,0.12574524,5.615,2004,OUT035,1.9065949890046252,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDP48,183.095,5492.85,Baking Goods,0.044023213,7.52,1997,OUT046,0.6674959410446333,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP49,54.5614,1713.1034,Breakfast,0.068754395,12.857645184136183,1985,OUT027,1.0424791028196745,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL38,87.4172,178.4344,Canned,0.024660202000000003,13.8,1998,OUT010,0.3739069372410585,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDZ21,98.241,1930.82,Snack Foods,0.039214444,17.6,2004,OUT035,0.5945836393250551,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ44,122.3756,2544.6876,Fruits and Vegetables,0.036344721,20.5,2007,OUT017,0.5510718571563518,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCB42,116.9492,1969.4364,Health and Hygiene,0.008554052,11.8,1987,OUT013,0.12969964253823835,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDY15,155.963,4537.427,Dairy,0.170000805,12.857645184136183,1985,OUT027,2.577613935444017,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCW05,108.3938,2787.0388,Health and Hygiene,0.148302815,20.25,1999,OUT049,2.248621132173909,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDR23,177.637,3352.303,Breads,0.081914677,15.85,1999,OUT049,1.2420200772143137,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO34,166.2816,2516.724,Snack Foods,0.029914022000000002,17.7,1987,OUT013,0.45356726382783247,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDZ36,185.324,3728.48,Baking Goods,0.06577134400000001,6.035,2004,OUT035,0.9972490003637468,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX58,184.495,7873.085,Snack Foods,0.043551753,12.857645184136183,1985,OUT027,0.6603474933299037,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCJ18,117.0124,1540.6612,Household,0.16394193699999998,12.35,1997,OUT046,2.48574717875533,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDP22,50.9666,717.7324,Snack Foods,0.099692906,14.65,2007,OUT017,1.5115800408739855,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH57,133.5284,263.6568,Fruits and Vegetables,0.059834024000000006,10.895,1998,OUT010,0.9072251985870995,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRF51,37.4506,1062.6168,Dairy,0.166174549,15.75,2002,OUT045,2.5195988525967548,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDD51,44.2744,588.5672,Dairy,0.11993002900000001,11.15,2004,OUT035,1.818422648225725,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW04,131.531,1428.141,Frozen Foods,0.057944376,8.985,2002,OUT045,0.8785736694494348,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ21,94.84100000000001,193.082,Snack Foods,0.065649353,17.6,1998,OUT010,0.995399328524847,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCJ30,168.679,4923.590999999999,Household,0.080249973,12.857645184136183,1985,OUT027,1.2167792306854435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDO45,89.5856,1494.0552,Snack Foods,0.037952777,13.15,1997,OUT046,0.5754537861394196,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE41,86.5566,1183.7924,Frozen Foods,0.064113698,9.195,1999,OUT049,0.97211516979375,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRD13,64.7168,3068.0064,Soft Drinks,0.048841794,12.857645184136183,1985,OUT027,0.740557015871107,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
NCC07,106.9964,1788.3388,Household,0.02394662,19.6,2004,OUT035,0.36308734784392577,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDE51,43.7086,1293.6494,Dairy,0.096000183,12.857645184136183,1985,OUT027,1.455589633860709,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCG43,93.2462,1018.0082,Household,0.074177667,20.2,1987,OUT013,1.1247087221612027,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDS59,110.15700000000001,2306.9970000000003,Breads,0.04368089,12.857645184136183,1985,OUT027,0.6623055154156311,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV16,32.9558,101.8674,Frozen Foods,0.083268523,7.75,2009,OUT018,1.2625475818696308,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDC03,194.1794,3316.3498,Dairy,0.071832909,8.575,2004,OUT035,1.0891566499457572,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV60,197.21099999999998,3535.3979999999997,Baking Goods,0.0,20.2,1987,OUT013,0.0,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ60,165.3184,1651.184,Baking Goods,0.062625641,19.35,1999,OUT049,0.9495527092222543,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX20,225.172,452.744,Fruits and Vegetables,0.042646566,7.365,2002,OUT045,0.6466227193479054,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD17,237.7906,1188.453,Frozen Foods,0.0,7.5,2004,OUT035,0.0,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD08,37.4506,796.9626,Fruits and Vegetables,0.03555434,8.3,2007,OUT017,0.5390878134342636,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX45,156.66299999999998,2816.3340000000003,Snack Foods,0.105068444,16.75,2002,OUT045,1.5930858999745283,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM25,173.8712,4570.0512,Breakfast,0.060912865,10.695,2009,OUT018,0.9235829775736656,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCT42,147.5392,2684.5056,Household,0.02488732,5.88,1997,OUT046,0.37735058282726713,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDT02,36.1874,423.4488,Dairy,0.024194731,12.6,1997,OUT046,0.3668492969190314,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV34,74.0038,1034.6532,Snack Foods,0.01141595,10.695,1987,OUT013,0.17309277921555796,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCR41,95.9094,2285.0256,Health and Hygiene,0.018023997,17.85,1997,OUT046,0.27328638731799626,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDT31,188.0872,2458.1336,Fruits and Vegetables,0.012499004,19.75,2009,OUT018,0.18951443723793254,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDF33,107.5596,431.4384,Seafood,0.036045991,7.97,1998,OUT010,0.5465424044226709,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCU29,145.976,585.904,Health and Hygiene,0.044607722,12.857645184136183,1985,OUT019,0.6763584787472781,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCB55,57.8562,651.8182,Household,0.16098885,15.7,2002,OUT045,2.4409714013478143,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCU18,139.7496,3952.1888,Household,0.055793586,15.1,1987,OUT013,0.8459626104828986,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDZ59,167.25,1830.95,Baking Goods,0.104445322,6.63,2009,OUT018,1.5836378979448804,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCI29,140.9154,1134.5232,Health and Hygiene,0.032687702,8.6,2002,OUT045,0.4956228071557735,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDL03,197.71099999999998,4910.275,Meat,0.026949462999999996,12.857645184136183,1985,OUT027,0.408617543790648,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCQ06,255.0014,5865.0322,Household,0.041909345,13.0,2002,OUT045,0.6354447068490707,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDY31,148.2418,1618.5598,Fruits and Vegetables,0.04363058,5.98,1999,OUT049,0.6615426969272588,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRI03,175.1028,1593.9252,Dairy,0.0,6.03,1999,OUT049,0.0,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDL38,88.5172,2408.8644,Canned,0.014793124,13.8,2009,OUT018,0.2242987177099034,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR37,183.0292,8209.314,Breakfast,0.065928735,12.857645184136183,1985,OUT027,0.9996354198569571,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT59,228.5668,3225.1352,Breads,0.01583438,12.857645184136183,1985,OUT027,0.24008661927875005,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV28,34.3558,271.6464,Frozen Foods,0.159728395,16.1,1997,OUT046,2.4218599249462756,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCX53,143.4154,3545.385,Health and Hygiene,0.014925407,20.1,1987,OUT013,0.22630444058999413,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDZ12,141.947,4008.116,Baking Goods,0.10289312099999999,9.17,1987,OUT013,1.560102862753664,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCT05,255.3672,767.0016,Health and Hygiene,0.020951848000000002,10.895,1997,OUT046,0.3176795273299139,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDW38,55.8298,485.3682,Dairy,0.0,5.325,2004,OUT035,0.0,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD33,233.3642,3950.1914,Fruits and Vegetables,0.10810260599999999,12.85,1987,OUT013,1.6390909659716844,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV39,196.8426,593.2278,Meat,0.0,12.857645184136183,1985,OUT019,0.0,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRE25,91.912,559.2719999999999,Soft Drinks,0.073697713,15.35,2007,OUT017,1.1174314853341647,6,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDC59,64.3168,127.8336,Starchy Foods,0.091437584,16.7,1998,OUT010,1.386409851069428,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDF58,64.95100000000001,1644.526,Snack Foods,0.009581155,13.3,1997,OUT046,0.14527295118190245,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCP50,78.6618,80.5618,Others,0.035997636,12.857645184136183,1985,OUT019,0.5458092283541905,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDS33,90.2514,974.0654,Snack Foods,0.12332588,6.67,1987,OUT013,1.8699117741759903,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDP08,192.0478,1549.9824,Fruits and Vegetables,0.112584813,20.5,1999,OUT049,1.707051816067334,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF29,131.531,2856.282,Frozen Foods,0.019930418000000002,15.1,2004,OUT035,0.3021922347722076,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCF30,124.6362,3900.9222,Household,0.126244059,17.0,1997,OUT046,1.9141582638118486,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDI50,227.6352,2748.4224,Canned,0.030905215,8.42,2002,OUT045,0.4685960920119964,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD56,177.1054,3151.8972,Fruits and Vegetables,0.104365283,15.2,2007,OUT017,1.582424317563429,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN41,125.073,369.519,Health and Hygiene,0.087387669,17.0,1998,OUT010,1.3250035692499758,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
